station_id,station_name,province,reading_time,temperature,humidity,wind_speed
4736,Stasiun Garciastad,Kalimantan Barat,2025-01-20 23:35:31,24.31,66.8,3.72
4737,Stasiun West Paulville,Kalimantan Timur,2024-12-20 04:10:19,34.22,46.36,7.6
4738,Stasiun Port Samuel,Sumatera Utara,2024-12-14 02:41:48,27.07,77.34,0.85
4739,Stasiun Ryanshire,DKI Jakarta,2024-06-18 07:11:28,35.09,90.11,9.43
4740,Stasiun Sloantown,DKI Jakarta,2025-01-24 02:47:17,28.22,87.04,10.89
4741,Stasiun Martinton,Kalimantan Barat,2024-06-10 18:59:57,37.94,75.76,8.2
4742,Stasiun South Nathan,Kalimantan Timur,2025-02-05 15:29:33,36.45,56.22,10.42
4743,Stasiun East Josephport,Kalimantan Barat,2024-09-18 01:24:39,34.53,54.1,16.34
4744,Stasiun Davidton,Kalimantan Barat,2024-10-21 01:38:52,21.38,89.13,12.47
4745,Stasiun Elizabethchester,Sulawesi Selatan,2024-12-20 10:01:37,37.26,57.78,17.83
4746,Stasiun Cardenasstad,Kalimantan Timur,2024-07-29 14:08:45,29.64,85.0,18.38
4747,Stasiun South Donaldberg,Kalimantan Barat,2024-07-12 01:20:27,34.91,42.36,7.47
4748,Stasiun Cherylchester,Jawa Tengah,2025-04-13 23:06:53,20.67,76.81,10.94
4749,Stasiun West Sarah,DKI Jakarta,2025-03-06 22:23:10,28.83,51.77,5.28
4750,Stasiun Port Henry,Sulawesi Selatan,2025-01-07 19:29:27,27.55,63.22,18.67
4751,Stasiun Joeport,Jawa Tengah,2024-11-06 22:28:10,24.74,54.25,5.41
4752,Stasiun West Victorfort,Jawa Tengah,2025-04-24 09:08:54,29.52,71.85,11.84
4753,Stasiun Ambermouth,Sumatera Utara,2024-10-13 09:18:38,36.68,71.64,11.5
4754,Stasiun New Samuel,Jawa Timur,2024-07-31 17:45:24,27.53,62.12,13.9
4755,Stasiun New Jeffrey,Jawa Timur,2024-06-01 14:46:26,30.25,49.52,10.73
4756,Stasiun East Karlstad,Riau,2024-08-18 01:35:41,36.89,68.0,15.31
4757,Stasiun Lake Maria,Kalimantan Timur,2025-04-23 21:47:24,33.58,59.28,17.11
4758,Stasiun North Joycefurt,Sumatera Utara,2024-07-16 00:51:30,34.96,82.18,10.75
4759,Stasiun North Sarah,Sulawesi Selatan,2024-06-24 05:13:26,22.44,67.0,9.07
4760,Stasiun Youngberg,Sumatera Utara,2025-01-16 16:39:53,20.38,93.23,16.12
4761,Stasiun Simpsonchester,Jawa Tengah,2025-03-08 11:55:32,34.2,81.67,16.78
4762,Stasiun New Michael,Riau,2024-09-24 14:55:20,33.96,82.11,0.7
4763,Stasiun Angelaburgh,Riau,2024-08-04 11:21:43,37.05,72.49,15.2
4764,Stasiun Georgestad,Jawa Tengah,2024-07-20 11:57:08,29.13,51.31,9.4
4765,Stasiun Craigville,Kalimantan Timur,2025-05-22 09:45:38,37.31,52.23,4.68
4766,Stasiun Tracyland,Kalimantan Barat,2024-11-10 05:47:54,25.11,66.12,0.28
4767,Stasiun West Sabrinahaven,Riau,2025-04-06 10:51:45,21.7,79.46,12.1
4768,Stasiun West Kyleland,Jawa Tengah,2024-09-01 17:40:17,36.96,59.2,10.25
4769,Stasiun Parkerfort,Kalimantan Barat,2024-08-22 12:11:02,37.45,50.25,2.55
4770,Stasiun Daniellestad,DKI Jakarta,2025-03-08 11:43:06,26.28,83.31,19.4
4771,Stasiun Samuelhaven,Riau,2025-02-21 16:01:44,21.22,86.61,17.25
4772,Stasiun Danielmouth,Sumatera Utara,2024-07-12 21:05:35,36.1,73.62,14.48
4773,Stasiun Jacquelineshire,Kalimantan Timur,2024-11-14 04:46:52,28.1,47.37,5.37
4774,Stasiun Keithborough,Riau,2024-06-12 18:29:01,21.19,43.11,13.8
4775,Stasiun South William,Riau,2024-06-10 10:43:01,21.79,51.83,5.41
4776,Stasiun North Alyssa,Sumatera Utara,2024-10-31 06:07:49,35.12,75.38,1.19
4777,Stasiun Lake Jameshaven,Sulawesi Selatan,2025-04-30 20:06:21,32.86,57.03,19.1
4778,Stasiun South Sharon,DKI Jakarta,2024-12-03 17:54:10,22.6,55.24,19.04
4779,Stasiun Port Robin,Jawa Timur,2024-06-24 08:05:54,30.57,80.45,9.49
4780,Stasiun South Amy,Kalimantan Barat,2024-08-10 01:57:24,37.69,87.61,11.49
4781,Stasiun Margaretchester,Sumatera Utara,2024-08-05 13:44:44,23.3,60.53,19.84
4782,Stasiun West Huntermouth,Riau,2025-02-06 22:51:03,34.28,50.2,0.28
4783,Stasiun Murphyborough,Sumatera Utara,2025-05-03 19:26:30,23.1,45.48,10.67
4784,Stasiun South Lisa,Jawa Timur,2025-03-12 19:46:57,20.64,56.8,10.52
4785,Stasiun North Williamville,Jawa Tengah,2024-10-07 11:57:46,32.38,51.83,9.5
4786,Stasiun Lopezview,DKI Jakarta,2025-04-12 21:48:55,29.83,64.68,13.06
4787,Stasiun Millerfort,Jawa Timur,2024-11-08 01:47:09,36.82,48.33,0.7
4788,Stasiun Mahoneyshire,Kalimantan Timur,2025-03-21 21:22:37,34.03,53.0,17.87
4789,Stasiun West Jeffreyfurt,Kalimantan Barat,2024-07-19 06:13:27,32.99,43.85,7.21
4790,Stasiun Pamelachester,Kalimantan Barat,2024-09-03 01:48:48,37.25,72.09,0.2
4791,Stasiun Brianshire,Sulawesi Selatan,2024-12-26 10:34:11,28.56,57.21,1.2
4792,Stasiun Lake Benjaminton,Sulawesi Selatan,2024-12-10 18:57:38,24.38,58.34,15.96
4793,Stasiun Timothyshire,Jawa Timur,2024-06-05 13:55:43,20.47,65.38,12.31
4794,Stasiun Port Sarah,Jawa Tengah,2025-02-13 07:01:52,23.41,82.83,13.09
4795,Stasiun North Janet,DKI Jakarta,2024-12-13 17:24:26,22.88,46.0,10.81
4796,Stasiun Alvaradoport,Kalimantan Barat,2025-04-25 18:46:10,30.19,80.88,9.45
4797,Stasiun Lake Kenneth,Jawa Tengah,2024-09-08 12:47:36,31.79,67.26,3.71
4798,Stasiun Christinemouth,Jawa Timur,2024-12-29 06:16:15,34.48,53.96,17.4
4799,Stasiun Jacksonstad,Riau,2025-03-27 07:13:29,33.38,83.58,19.98
4800,Stasiun Murphyshire,Jawa Tengah,2024-10-04 16:22:13,30.25,70.09,19.86
4801,Stasiun New Judy,Jawa Tengah,2025-04-03 03:09:37,28.53,40.35,5.14
4802,Stasiun East Douglasmouth,Sumatera Utara,2025-02-26 13:25:21,27.33,94.08,2.89
4803,Stasiun Simonland,Sumatera Utara,2025-03-25 21:10:57,33.67,56.12,15.73
4804,Stasiun Allisonborough,DKI Jakarta,2025-01-18 21:10:31,23.31,47.93,12.96
4805,Stasiun Roachmouth,Jawa Timur,2024-06-04 15:22:21,22.59,49.96,18.23
4806,Stasiun Karenhaven,Riau,2024-09-16 16:23:13,33.6,47.81,14.65
4807,Stasiun Saraville,Jawa Timur,2025-03-14 21:23:05,30.5,56.78,16.47
4808,Stasiun South Tyler,Sulawesi Selatan,2025-04-14 13:11:31,35.9,60.67,0.45
4809,Stasiun Hendrixville,DKI Jakarta,2024-06-29 16:48:15,27.57,74.4,6.32
4810,Stasiun Lake Anthony,Sumatera Utara,2024-12-09 06:59:45,36.61,65.87,1.58
4811,Stasiun Karenside,Sulawesi Selatan,2024-07-11 01:12:56,30.85,56.51,11.14
4812,Stasiun New Johnfort,DKI Jakarta,2025-03-31 02:26:58,24.87,58.97,13.84
4813,Stasiun West Sierramouth,Kalimantan Timur,2024-12-26 22:09:34,22.02,42.04,2.12
4814,Stasiun Lake Laurashire,Jawa Tengah,2025-01-15 14:05:04,25.75,91.16,11.63
4815,Stasiun Port Daniel,Jawa Tengah,2024-11-17 07:42:39,23.07,63.64,17.62
4816,Stasiun West Leslieside,Riau,2025-04-10 00:26:52,33.19,84.13,17.7
4817,Stasiun Richardsbury,Riau,2025-03-27 00:27:09,28.62,63.54,17.58
4818,Stasiun Christophermouth,Kalimantan Barat,2025-02-26 07:28:17,22.28,65.5,19.98
4819,Stasiun Port Jennifertown,Jawa Timur,2025-03-07 04:22:49,29.0,54.81,9.12
4820,Stasiun Jamesfurt,Jawa Timur,2024-06-06 16:20:32,29.2,52.69,16.42
4821,Stasiun North Barbarashire,Jawa Tengah,2024-06-28 12:55:46,37.58,46.02,0.65
4822,Stasiun Port Amanda,Riau,2025-04-06 20:57:32,31.15,71.2,1.72
4823,Stasiun Parkermouth,Riau,2024-10-05 01:25:08,20.79,62.2,14.74
4824,Stasiun Lake Ronald,Sumatera Utara,2024-12-26 00:30:30,27.07,92.91,12.51
4825,Stasiun Margaretville,Sumatera Utara,2025-04-07 21:05:59,34.14,93.88,5.57
4826,Stasiun North Justinton,Riau,2025-04-16 13:08:57,29.18,54.87,18.89
4827,Stasiun Jasonmouth,Jawa Timur,2024-08-13 20:06:40,29.08,46.45,11.48
4828,Stasiun West Sarahhaven,Kalimantan Barat,2024-11-27 14:43:17,25.73,63.74,2.96
4829,Stasiun Toddberg,Jawa Timur,2025-04-29 14:01:32,23.03,94.88,3.99
4830,Stasiun East Hannahhaven,Sulawesi Selatan,2025-02-17 14:03:57,32.35,80.84,17.32
4831,Stasiun Carrollborough,Kalimantan Timur,2024-10-06 09:34:22,36.25,40.08,4.16
4832,Stasiun Lake Adrianmouth,Sumatera Utara,2024-12-15 06:39:45,20.04,41.13,10.97
4833,Stasiun Davisport,Kalimantan Barat,2024-11-10 21:00:59,24.48,56.04,14.29
4834,Stasiun North Debra,Kalimantan Barat,2025-04-09 18:35:04,28.16,72.66,12.24
4835,Stasiun Allenfort,Jawa Timur,2024-12-23 21:04:17,29.29,71.45,15.56
4836,Stasiun Michaelville,Jawa Tengah,2024-07-06 08:52:58,22.18,46.55,15.97
4837,Stasiun Johnton,Jawa Timur,2025-01-26 10:51:44,30.43,87.07,1.85
4838,Stasiun South Todd,DKI Jakarta,2024-11-13 06:38:01,34.77,47.64,9.89
4839,Stasiun New Brooke,Sulawesi Selatan,2025-05-29 10:40:40,33.36,72.01,10.64
4840,Stasiun Ortizmouth,Sulawesi Selatan,2025-04-29 06:08:10,33.32,73.98,7.76
4841,Stasiun Gregoryland,Kalimantan Timur,2024-10-15 08:10:06,25.4,94.39,19.02
4842,Stasiun Jonathanchester,Kalimantan Barat,2024-06-27 08:12:20,28.64,54.19,4.9
4843,Stasiun New Yvettemouth,Jawa Timur,2025-05-15 14:43:43,20.42,72.82,16.82
4844,Stasiun Cynthiaborough,Riau,2024-09-29 15:41:20,32.32,53.7,2.37
4845,Stasiun Robertview,Jawa Tengah,2024-06-15 00:53:23,33.01,53.44,8.91
4846,Stasiun Tabithaton,Jawa Tengah,2024-08-07 09:10:44,29.42,44.68,1.85
4847,Stasiun East Tracyborough,Kalimantan Timur,2024-06-02 09:45:36,32.5,58.13,2.83
4848,Stasiun South Robert,Riau,2024-10-31 14:19:47,22.7,41.0,12.72
4849,Stasiun West Cynthiaview,Jawa Timur,2024-11-11 22:39:19,21.23,51.19,15.25
4850,Stasiun New Logan,Riau,2024-08-15 14:27:16,27.43,41.65,6.43
4851,Stasiun New Robertton,Riau,2024-10-30 04:44:34,25.1,88.98,5.47
4852,Stasiun Greentown,Kalimantan Barat,2024-12-24 10:48:57,27.77,48.15,1.07
4853,Stasiun New Amanda,Jawa Timur,2025-04-08 19:59:12,29.91,54.68,12.88
4854,Stasiun Hubbardmouth,Jawa Timur,2025-03-01 22:07:24,34.58,78.85,10.78
4855,Stasiun Danielbury,Jawa Tengah,2025-03-29 22:58:39,32.4,48.37,2.76
4856,Stasiun Amandamouth,Sumatera Utara,2024-07-18 23:30:05,29.24,72.81,15.34
4857,Stasiun Martinezview,Jawa Timur,2025-04-19 19:34:16,22.69,88.99,2.81
4858,Stasiun Lake Tammyside,Kalimantan Timur,2025-05-15 23:06:28,29.01,43.85,5.24
4859,Stasiun Port Danielfurt,Kalimantan Timur,2025-04-01 20:58:37,36.29,65.72,15.79
4860,Stasiun Kimberlyton,Kalimantan Timur,2024-08-12 13:31:38,31.47,50.6,6.23
4861,Stasiun New William,Sumatera Utara,2024-12-07 07:15:37,26.2,64.99,0.17
4862,Stasiun New Trevorside,Jawa Tengah,2024-11-18 00:12:59,22.87,45.21,15.43
4863,Stasiun Suzannebury,DKI Jakarta,2025-02-21 20:23:38,29.93,58.26,10.98
4864,Stasiun South Justin,Kalimantan Barat,2024-11-19 20:04:19,36.89,74.56,15.73
4865,Stasiun Port Johnbury,Kalimantan Timur,2025-02-16 10:19:40,26.23,40.98,13.31
4866,Stasiun New Robinstad,Kalimantan Barat,2024-08-08 21:02:54,22.06,41.74,9.29
4867,Stasiun Costaburgh,DKI Jakarta,2024-12-15 10:09:19,23.94,54.55,8.17
4868,Stasiun Andersonview,Jawa Timur,2025-03-14 00:29:37,21.53,70.89,10.45
4869,Stasiun West Carlosburgh,Sulawesi Selatan,2025-04-10 08:27:15,21.56,44.94,17.58
4870,Stasiun North Cheryl,DKI Jakarta,2025-02-18 21:04:04,23.61,89.72,11.36
4871,Stasiun Shannonberg,Kalimantan Barat,2024-06-02 01:26:04,21.24,44.93,0.59
4872,Stasiun Carlton,Riau,2025-02-12 17:03:26,37.04,79.34,0.23
4873,Stasiun Norrisview,Kalimantan Barat,2024-07-05 19:13:58,27.83,57.88,19.11
4874,Stasiun East Joseph,Riau,2025-05-29 19:59:18,25.62,79.9,19.41
4875,Stasiun Port Andrea,Riau,2024-06-26 21:09:38,31.79,89.16,19.57
4876,Stasiun Kleinport,Kalimantan Barat,2024-07-05 11:13:12,37.78,86.87,6.0
4877,Stasiun East Karen,Jawa Timur,2024-12-15 01:41:48,21.93,44.85,4.73
4878,Stasiun Johnsonside,Kalimantan Timur,2024-11-19 18:04:59,28.99,80.89,12.52
4879,Stasiun Birdshire,Sumatera Utara,2024-10-25 23:48:11,37.35,57.0,16.91
4880,Stasiun East Nathaniel,Riau,2025-05-27 15:36:52,24.23,70.71,8.44
4881,Stasiun Lauraburgh,Sulawesi Selatan,2024-09-13 03:55:09,37.99,69.41,3.26
4882,Stasiun Marisaborough,Kalimantan Timur,2024-08-01 08:23:09,33.62,81.22,2.52
4883,Stasiun North Amandaton,Sulawesi Selatan,2024-06-12 07:57:22,32.03,50.08,9.06
4884,Stasiun Patrickchester,Jawa Timur,2024-07-05 14:57:18,29.17,86.6,14.07
4885,Stasiun Lewisfort,Kalimantan Barat,2024-06-03 18:25:36,36.83,91.25,15.66
4886,Stasiun Westburgh,DKI Jakarta,2024-06-19 20:55:15,35.41,55.18,1.53
4887,Stasiun Port Austin,Sulawesi Selatan,2025-01-02 12:59:13,35.91,62.48,10.92
4888,Stasiun South Patricia,Riau,2024-10-28 15:11:09,34.22,56.14,9.34
4889,Stasiun North Ashley,Jawa Tengah,2024-08-10 04:32:22,31.92,71.8,12.78
4890,Stasiun North Matthewfort,Kalimantan Timur,2025-01-06 07:47:10,20.27,62.7,18.65
4891,Stasiun North Codybury,Riau,2024-07-19 06:18:35,29.01,66.59,6.03
4892,Stasiun North Laurenborough,DKI Jakarta,2025-01-10 03:07:54,22.26,57.23,5.44
4893,Stasiun East Karenton,Sumatera Utara,2025-01-24 09:06:23,25.54,56.9,8.39
4894,Stasiun East Clayton,Kalimantan Barat,2024-08-12 23:09:32,29.86,92.11,3.02
4895,Stasiun Knighthaven,Kalimantan Timur,2024-11-19 00:03:56,34.23,63.81,5.06
4896,Stasiun Lake Peterberg,Kalimantan Timur,2024-08-06 04:30:06,22.95,54.12,15.71
4897,Stasiun Port Madisonmouth,Jawa Timur,2025-04-13 04:40:20,37.46,76.3,5.53
4898,Stasiun Juliaville,Riau,2025-05-30 04:25:47,31.57,44.84,2.47
4899,Stasiun New Garyland,Sulawesi Selatan,2024-11-19 11:52:22,33.93,70.07,1.61
4900,Stasiun South Jonathanbury,DKI Jakarta,2024-10-26 01:27:19,28.34,40.14,13.37
4901,Stasiun Port Jeremiah,Sumatera Utara,2024-09-17 12:25:21,25.52,58.55,11.74
4902,Stasiun East Michael,Riau,2024-07-03 07:05:02,29.01,87.52,16.13
4903,Stasiun Smithmouth,Jawa Tengah,2024-08-04 12:34:52,29.51,55.25,16.03
4904,Stasiun Karinaberg,Jawa Timur,2025-05-13 22:50:47,37.88,62.28,17.32
4905,Stasiun New Josephmouth,Jawa Timur,2025-03-17 18:53:10,26.25,45.41,2.02
4906,Stasiun Warefurt,Jawa Timur,2025-01-10 17:55:46,23.27,48.85,17.56
4907,Stasiun Lake Ian,Riau,2025-01-19 16:56:33,23.53,81.24,1.65
4908,Stasiun Lesliebury,DKI Jakarta,2025-05-02 11:35:46,24.45,41.61,14.16
4909,Stasiun Ortizmouth,Jawa Timur,2025-01-05 12:10:28,25.6,80.92,10.56
4910,Stasiun Jennifertown,Jawa Timur,2025-05-19 20:30:51,34.83,53.18,2.85
4911,Stasiun West Stacy,Kalimantan Barat,2025-03-28 11:56:29,20.95,43.21,3.26
4912,Stasiun Breannastad,Sumatera Utara,2024-07-10 06:32:35,21.89,64.57,16.56
4913,Stasiun East Danielshire,Jawa Timur,2025-01-29 03:38:34,21.44,84.42,0.65
4914,Stasiun Stephanieside,Jawa Timur,2024-12-28 18:01:38,23.78,90.54,9.5
4915,Stasiun East Lindaside,Jawa Tengah,2025-04-17 02:29:46,24.33,81.26,9.93
4916,Stasiun Jessicaside,Jawa Tengah,2025-04-18 14:01:55,30.61,65.66,13.04
4917,Stasiun Timothychester,Kalimantan Barat,2025-03-15 08:23:45,20.82,81.21,17.69
4918,Stasiun Martinezmouth,Kalimantan Barat,2024-10-15 22:42:13,35.91,48.56,19.75
4919,Stasiun North Vincentview,Kalimantan Timur,2024-09-21 07:49:29,32.31,73.93,15.03
4920,Stasiun Andrewbury,Jawa Timur,2024-11-06 11:28:12,32.99,54.21,11.64
4921,Stasiun New Danielton,Riau,2024-11-25 14:33:55,35.22,74.99,16.43
4922,Stasiun North Samuel,Kalimantan Timur,2024-06-15 07:32:16,35.61,90.67,12.57
4923,Stasiun Duncanhaven,Jawa Tengah,2025-05-06 06:14:26,23.71,64.07,4.47
4924,Stasiun South Cathy,DKI Jakarta,2025-02-21 03:25:29,32.71,41.24,18.45
4925,Stasiun Port James,Sulawesi Selatan,2024-09-26 11:11:32,29.41,40.19,2.75
4926,Stasiun West Amber,Sulawesi Selatan,2024-12-02 14:34:06,30.78,43.09,4.53
4927,Stasiun Shaneton,Jawa Tengah,2024-11-30 12:40:30,37.02,45.82,0.55
4928,Stasiun East Audreyhaven,Jawa Tengah,2024-10-27 05:07:15,34.03,65.85,16.7
4929,Stasiun Ryanberg,DKI Jakarta,2025-02-15 07:38:34,36.09,77.23,17.58
4930,Stasiun East Cameronburgh,Kalimantan Barat,2024-08-11 04:16:37,24.52,66.97,2.41
4931,Stasiun Parksberg,Sumatera Utara,2025-04-11 18:19:14,28.73,86.06,0.81
4932,Stasiun Raventown,Kalimantan Barat,2025-04-16 07:16:22,30.07,45.83,18.06
4933,Stasiun North Bruce,DKI Jakarta,2024-06-06 00:33:03,34.37,70.09,13.47
4934,Stasiun Wrightport,Kalimantan Timur,2025-02-26 01:00:46,34.12,65.6,19.41
4935,Stasiun Chavezshire,Jawa Timur,2024-07-10 00:15:33,20.27,75.82,13.38
4936,Stasiun North Zacharyshire,Riau,2025-03-06 22:22:56,23.49,82.24,4.27
4937,Stasiun North Johnnyfurt,Kalimantan Barat,2025-03-17 23:08:12,37.35,48.92,16.48
4938,Stasiun New Stephanieland,Kalimantan Barat,2024-10-17 19:31:52,30.53,83.41,7.69
4939,Stasiun Port Jimmy,Kalimantan Barat,2025-02-04 18:16:10,29.93,86.58,5.19
4940,Stasiun South Judy,Sulawesi Selatan,2024-12-28 22:40:26,20.36,84.05,13.64
4941,Stasiun Singhton,Kalimantan Timur,2024-10-19 04:09:10,21.19,74.09,2.37
4942,Stasiun Kevinland,Kalimantan Timur,2025-05-09 17:37:38,32.55,91.68,18.87
4943,Stasiun Castilloview,Jawa Tengah,2024-10-19 06:48:41,25.79,80.47,16.77
4944,Stasiun North Andrewshire,Riau,2024-12-04 12:02:57,34.82,61.36,0.09
4945,Stasiun East Ryan,Jawa Timur,2025-04-20 13:33:50,23.92,60.02,19.58
4946,Stasiun South Christopher,Riau,2024-07-04 11:49:15,36.07,48.61,16.97
4947,Stasiun West Christopherside,Jawa Tengah,2025-01-21 05:50:14,31.16,87.61,11.56
4948,Stasiun Markberg,Riau,2025-03-03 16:28:08,29.75,56.11,1.32
4949,Stasiun Edwardtown,Jawa Timur,2024-08-07 10:57:36,20.18,90.21,14.77
4950,Stasiun Lindatown,Jawa Tengah,2024-06-24 08:56:30,34.65,57.4,4.57
4951,Stasiun West Kathryn,DKI Jakarta,2024-09-08 19:47:42,21.82,90.14,7.54
4952,Stasiun Johnsonmouth,Kalimantan Timur,2024-10-14 08:56:47,33.75,79.29,19.78
4953,Stasiun Justinview,Riau,2025-04-10 16:06:48,27.28,83.68,4.62
4954,Stasiun Alexanderton,Kalimantan Timur,2024-07-04 06:17:30,24.19,70.25,1.87
4955,Stasiun West Nicole,Kalimantan Timur,2025-02-17 17:30:47,20.31,46.52,15.22
4956,Stasiun Lake Kayla,Sulawesi Selatan,2025-04-27 20:16:34,27.57,82.28,3.11
4957,Stasiun East Denise,Kalimantan Barat,2024-12-03 21:03:01,35.4,46.73,9.45
4958,Stasiun Tammyberg,Kalimantan Timur,2025-05-16 08:53:53,25.78,82.07,17.28
4959,Stasiun Taylorhaven,DKI Jakarta,2024-10-03 23:54:03,29.83,44.2,8.98
4960,Stasiun South Josemouth,Sulawesi Selatan,2025-04-25 20:48:24,25.93,45.42,4.68
4961,Stasiun Perezstad,Kalimantan Timur,2025-01-18 02:33:16,33.77,67.38,1.97
4962,Stasiun South Larry,Kalimantan Timur,2025-05-12 17:47:20,24.67,60.7,18.78
4963,Stasiun West Wendy,Jawa Timur,2024-06-05 17:44:28,33.72,84.67,9.24
4964,Stasiun Christopherville,Sumatera Utara,2025-05-27 21:10:37,33.22,41.04,5.91
4965,Stasiun New Jacqueline,Riau,2024-07-08 12:47:02,27.83,80.6,19.82
4966,Stasiun Lake Robertland,Riau,2025-01-14 21:08:16,27.61,65.44,2.83
4967,Stasiun Michaeltown,Kalimantan Timur,2024-09-12 03:49:54,21.16,45.6,9.21
4968,Stasiun Wilsonton,Jawa Timur,2024-06-21 14:29:08,34.88,65.51,7.23
4969,Stasiun East Brian,Riau,2024-11-02 03:34:59,33.58,66.44,19.9
4970,Stasiun North Christopherside,Sumatera Utara,2024-08-26 21:12:51,28.66,79.75,4.33
4971,Stasiun South Christopher,Sulawesi Selatan,2024-07-02 03:48:20,25.72,93.83,10.6
4972,Stasiun East Tonya,DKI Jakarta,2024-07-15 19:49:51,36.0,56.31,1.46
4973,Stasiun Jonesland,Riau,2024-07-15 01:47:01,29.06,57.84,9.18
4974,Stasiun Staceystad,DKI Jakarta,2024-06-03 14:17:57,26.9,48.91,3.46
4975,Stasiun Grahammouth,Riau,2024-08-20 08:10:45,33.87,61.69,10.56
4976,Stasiun Larryton,DKI Jakarta,2025-05-19 21:41:10,36.08,50.23,10.32
4977,Stasiun Dianaberg,Riau,2025-05-22 18:16:21,37.95,64.68,8.57
4978,Stasiun Huertaport,DKI Jakarta,2024-10-17 04:56:50,20.19,75.9,7.54
4979,Stasiun North Christymouth,Sumatera Utara,2024-08-24 19:12:15,22.59,92.01,17.19
4980,Stasiun Victorborough,Sumatera Utara,2025-05-17 11:46:41,36.98,51.45,10.97
4981,Stasiun Travisberg,Kalimantan Barat,2024-09-02 03:43:21,28.57,78.04,7.16
4982,Stasiun Angelachester,DKI Jakarta,2024-06-29 17:27:10,23.92,69.1,14.44
4983,Stasiun Nicholsburgh,Sulawesi Selatan,2025-05-08 18:49:23,30.93,62.35,13.44
4984,Stasiun Lake Erinmouth,Jawa Timur,2025-01-29 10:20:13,34.35,68.44,18.72
4985,Stasiun South Shawn,Kalimantan Barat,2024-05-31 18:29:46,30.64,52.86,1.15
4986,Stasiun Boonefurt,Kalimantan Timur,2025-05-06 20:46:09,34.04,82.76,5.19
4987,Stasiun Cisnerosberg,Kalimantan Timur,2024-09-08 05:08:14,34.19,77.8,18.87
4988,Stasiun New Natashachester,DKI Jakarta,2025-04-06 16:18:46,28.54,71.77,14.84
4989,Stasiun Dixonview,Kalimantan Timur,2025-03-14 23:07:56,30.73,64.72,19.03
4990,Stasiun Thomasland,Jawa Timur,2025-01-27 07:36:33,25.66,77.5,14.76
4991,Stasiun Lake Jaredtown,Kalimantan Barat,2024-06-12 17:11:23,28.1,80.52,10.0
4992,Stasiun Port Williamhaven,Sulawesi Selatan,2024-12-22 23:22:49,29.0,58.65,5.09
4993,Stasiun Teresaberg,Kalimantan Barat,2024-08-24 07:46:15,35.31,72.27,17.25
4994,Stasiun Lisaport,Sumatera Utara,2024-06-18 23:30:23,34.96,68.98,2.94
4995,Stasiun Kochfurt,DKI Jakarta,2024-12-16 10:06:32,28.58,87.32,14.99
4996,Stasiun East Christopherchester,DKI Jakarta,2025-04-03 10:57:30,28.2,51.34,1.19
4997,Stasiun Frankview,DKI Jakarta,2024-12-26 08:05:04,23.16,75.39,9.64
4998,Stasiun North Tara,Jawa Tengah,2025-01-26 09:59:14,33.71,85.98,16.6
4999,Stasiun Laurieland,Sulawesi Selatan,2025-03-06 07:27:14,27.67,46.64,9.84
5000,Stasiun Lake Jenniferfort,Kalimantan Barat,2025-03-09 02:54:27,22.96,82.87,3.15
5001,Stasiun New Dwaynebury,Kalimantan Timur,2024-05-31 07:20:49,22.05,54.75,11.05
5002,Stasiun Hallbury,Sumatera Utara,2024-09-30 14:29:21,20.58,49.66,2.07
5003,Stasiun Vincenthaven,Kalimantan Barat,2025-03-20 21:00:10,37.2,40.43,11.69
5004,Stasiun New Zacharyshire,DKI Jakarta,2025-03-19 01:52:06,23.37,89.42,14.94
5005,Stasiun South Richardtown,Jawa Timur,2024-10-04 05:44:22,21.72,93.86,5.32
5006,Stasiun Port Craigton,Kalimantan Barat,2024-08-04 18:22:34,24.84,85.59,1.21
5007,Stasiun Port Natalie,Jawa Timur,2024-09-20 23:24:51,35.63,64.78,17.67
5008,Stasiun Christopherburgh,Jawa Timur,2024-08-28 15:34:00,36.59,84.34,1.61
5009,Stasiun North Jeanetteton,Sumatera Utara,2024-09-20 23:00:17,28.02,82.82,17.76
5010,Stasiun Smithbury,Jawa Timur,2024-11-27 18:56:44,36.94,56.02,3.97
5011,Stasiun Lake Jessicahaven,DKI Jakarta,2024-10-18 00:30:19,27.44,65.24,5.08
5012,Stasiun East Frankborough,Riau,2024-07-07 17:57:09,26.78,52.31,2.26
5013,Stasiun Pierceshire,Sulawesi Selatan,2025-01-12 21:24:57,22.88,55.33,8.87
5014,Stasiun North Christopherview,Sumatera Utara,2024-06-11 05:33:03,36.49,40.29,4.45
5015,Stasiun East Kennethfort,Jawa Timur,2025-03-23 10:21:42,33.35,81.59,6.5
5016,Stasiun North Karen,Jawa Timur,2024-11-27 16:24:36,22.81,59.24,14.57
5017,Stasiun New Lynnside,Kalimantan Timur,2024-10-28 22:31:00,21.96,73.2,14.76
5018,Stasiun Lake Katherineberg,Sumatera Utara,2025-03-04 04:07:40,22.29,78.54,19.83
5019,Stasiun Gabrielaton,Sulawesi Selatan,2025-02-18 00:00:24,23.24,87.36,3.2
5020,Stasiun Coreyport,Jawa Tengah,2025-04-04 03:49:37,34.8,52.22,13.04
5021,Stasiun Underwoodmouth,Riau,2025-04-12 04:06:04,37.55,70.98,8.58
5022,Stasiun Lake Davidborough,DKI Jakarta,2025-05-15 08:38:04,34.95,79.52,9.05
5023,Stasiun Jeffreyhaven,Kalimantan Timur,2024-07-29 21:16:46,34.83,64.95,3.32
